Product_ID,Machine_ID,Machine_Status,Queue_Length,Processing_Time,Worker_Available,Shift,Material_Type,Temperature,Previous_Wait_Time,Current_Wait_Time,Next_Machine,Recommended_Machine,Expected_Waiting_Time,Worker_Status,Machine_Load,Shift_Code,Queue_Category,Temperature_Level,Bottleneck_Flag,Delay_Level
P0263,Grinding_M2,Maintenance,15,14,Yes,Night,Ceramic_Hybrid,38,8,40,Packaging_Line,Polishing_M3,2,1,2,2,High,Normal,1,Low
P0062,Assembly_M4,Busy,23,22,Yes,Evening,Bearing_Steel_Chrome,40,10,41,Packaging_Line,Lathe_M1,9,1,1,,High,Normal,1,Low
P0331,Assembly_M4,Busy,24,12,No,Evening,Ceramic_Hybrid,48,21,52,Packaging_Line,Lathe_M1,20,0,1,,High,Normal,1,High
P0407,Grinding_M2,Busy,17,8,No,Evening,Bearing_Stainless,72,5,10,Packaging_Line,Polishing_M3,3,0,1,,High,Hot,1,Low
P0326,Lathe_M1,Idle,17,44,No,Night,Ceramic_Hybrid,42,25,27,Polishing_M3,Lathe_M1,3,0,0,2,High,Normal,1,Low
P0451,Grinding_M2,Overloaded,5,30,Yes,Night,Ceramic_Hybrid,45,25,19,Assembly_M4,Grinding_M2,27,1,3,2,Medium,Normal,0,High
P0192,Polishing_M3,Busy,11,9,No,Morning,Bearing_Steel_Chrome,31,23,31,Grinding_M2,Polishing_M3,15,0,1,0,Medium,Normal,0,Medium
P0285,Lathe_M1,Maintenance,6,39,Yes,Night,Bearing_Steel_Chrome,50,24,17,Packaging_Line,Lathe_M1,26,1,2,2,Medium,Warm,0,High
P0355,Assembly_M4,Maintenance,2,33,Yes,Evening,Bearing_Steel_Chrome,26,29,27,Grinding_M2,Assembly_M4,4,1,2,,Low,Normal,0,Low
P0240,Lathe_M1,Busy,16,10,No,Evening,Bearing_Steel_Chrome,35,7,58,Assembly_M4,Grinding_M2,2,0,1,,High,Normal,1,Low
P0116,Assembly_M4,Overloaded,16,7,No,Night,Bearing_Stainless,68,15,38,Packaging_Line,Grinding_M2,22,0,3,2,High,Warm,1,High
P0332,Polishing_M3,Maintenance,21,33,Yes,Night,Bearing_Steel_Chrome,29,11,14,Assembly_M4,Lathe_M1,21,1,2,2,High,Normal,1,High
P0047,Lathe_M1,Busy,8,25,Yes,Night,Bearing_Stainless,37,11,42,Grinding_M2,Lathe_M1,11,1,1,2,Medium,Normal,0,Medium
P0255,Polishing_M3,Busy,3,35,Yes,Morning,Bearing_Stainless,73,21,38,Grinding_M2,Grinding_M2,10,1,1,0,Low,Hot,0,Medium
P0179,Polishing_M3,Maintenance,2,43,Yes,Night,Ceramic_Hybrid,63,2,12,Polishing_M3,Grinding_M2,23,1,2,2,Low,Warm,0,High
P0017,Lathe_M1,Busy,0,12,Yes,Night,Bearing_Stainless,70,15,38,Assembly_M4,Assembly_M4,8,1,1,2,Low,Hot,0,Low
P0138,Assembly_M4,Overloaded,18,11,Yes,Night,Bearing_Stainless,37,23,25,Assembly_M4,Assembly_M4,15,1,3,2,High,Normal,1,Medium
P0384,Polishing_M3,Overloaded,10,18,Yes,Evening,Bearing_Steel_Chrome,35,3,38,Packaging_Line,Polishing_M3,29,1,3,,Medium,Normal,0,High
P0343,Grinding_M2,Busy,11,21,No,Morning,Bearing_Stainless,38,26,52,Assembly_M4,Lathe_M1,27,0,1,0,Medium,Normal,0,High
P0179,Grinding_M2,Maintenance,7,21,No,Morning,Ceramic_Hybrid,29,13,42,Assembly_M4,Lathe_M1,18,0,2,0,Medium,Normal,0,Medium
P0462,Grinding_M2,Idle,4,10,No,Night,Bearing_Steel_Chrome,65,16,46,Packaging_Line,Assembly_M4,17,0,0,2,Low,Warm,0,Medium
P0408,Assembly_M4,Maintenance,18,16,No,Night,Bearing_Steel_Chrome,65,16,18,Packaging_Line,Lathe_M1,1,0,2,2,High,Warm,1,Low
P0429,Polishing_M3,Overloaded,16,37,No,Morning,Bearing_Stainless,79,22,58,Assembly_M4,Lathe_M1,13,0,3,0,High,Hot,1,Medium
P0410,Polishing_M3,Overloaded,7,34,No,Night,Ceramic_Hybrid,37,17,6,Grinding_M2,Polishing_M3,13,0,3,2,Medium,Normal,0,Medium
P0140,Lathe_M1,Busy,17,39,Yes,Evening,Ceramic_Hybrid,69,20,17,Packaging_Line,Grinding_M2,19,1,1,,High,Warm,1,Medium
P0146,Lathe_M1,Overloaded,3,23,No,Evening,Bearing_Stainless,74,26,42,Assembly_M4,Lathe_M1,19,0,3,,Low,Hot,0,Medium
P0290,Assembly_M4,Idle,24,35,Yes,Evening,Bearing_Stainless,60,5,43,Polishing_M3,Polishing_M3,7,1,0,,High,Warm,1,Low
P0075,Assembly_M4,Busy,22,20,Yes,Morning,Bearing_Steel_Chrome,83,17,9,Grinding_M2,Polishing_M3,15,1,1,0,High,Hot,1,Medium
P0410,Lathe_M1,Overloaded,22,40,No,Night,Bearing_Stainless,56,25,29,Assembly_M4,Grinding_M2,13,0,3,2,High,Warm,1,Medium
P0420,Grinding_M2,Busy,18,11,Yes,Evening,Ceramic_Hybrid,68,27,45,Packaging_Line,Lathe_M1,17,1,1,,High,Warm,1,Medium
P0257,Grinding_M2,Busy,1,20,No,Night,Ceramic_Hybrid,63,19,43,Polishing_M3,Polishing_M3,1,0,1,2,Low,Warm,0,Low
P0355,Lathe_M1,Busy,2,25,Yes,Morning,Ceramic_Hybrid,84,12,26,Packaging_Line,Polishing_M3,15,1,1,0,Low,Hot,0,Medium
P0080,Polishing_M3,Maintenance,24,29,Yes,Morning,Bearing_Stainless,27,25,49,Assembly_M4,Polishing_M3,4,1,2,0,High,Normal,1,Low
P0280,Grinding_M2,Maintenance,22,12,Yes,Night,Ceramic_Hybrid,78,5,54,Polishing_M3,Lathe_M1,7,1,2,2,High,Hot,1,Low
P0438,Polishing_M3,Maintenance,10,35,No,Night,Ceramic_Hybrid,53,28,40,Assembly_M4,Assembly_M4,13,0,2,2,Medium,Warm,0,Medium
P0157,Assembly_M4,Busy,8,13,No,Morning,Ceramic_Hybrid,79,22,55,Polishing_M3,Assembly_M4,3,0,1,0,Medium,Hot,0,Low
P0491,Lathe_M1,Maintenance,24,29,No,Night,Bearing_Stainless,36,12,56,Polishing_M3,Lathe_M1,11,0,2,2,High,Normal,1,Medium
P0135,Assembly_M4,Busy,16,30,No,Morning,Bearing_Stainless,77,15,20,Assembly_M4,Lathe_M1,24,0,1,0,High,Hot,1,High
P0415,Polishing_M3,Overloaded,9,35,Yes,Night,Bearing_Steel_Chrome,55,5,14,Packaging_Line,Assembly_M4,26,1,3,2,Medium,Warm,0,High
P0443,Assembly_M4,Maintenance,19,13,No,Evening,Bearing_Stainless,39,10,11,Assembly_M4,Polishing_M3,26,0,2,,High,Normal,1,High
P0169,Polishing_M3,Maintenance,23,16,No,Morning,Bearing_Steel_Chrome,84,21,18,Assembly_M4,Lathe_M1,22,0,2,0,High,Hot,1,High
P0060,Grinding_M2,Idle,15,33,No,Morning,Ceramic_Hybrid,56,20,59,Assembly_M4,Assembly_M4,3,0,0,0,High,Warm,1,Low
P0094,Assembly_M4,Overloaded,10,36,Yes,Night,Ceramic_Hybrid,79,22,24,Polishing_M3,Polishing_M3,19,1,3,2,Medium,Hot,0,Medium
P0193,Grinding_M2,Busy,7,24,Yes,Morning,Bearing_Stainless,32,27,39,Assembly_M4,Polishing_M3,10,1,1,0,Medium,Normal,0,Medium
P0246,Grinding_M2,Maintenance,12,10,No,Evening,Bearing_Steel_Chrome,71,17,9,Grinding_M2,Polishing_M3,21,0,2,,Medium,Hot,0,High
P0210,Assembly_M4,Idle,12,38,Yes,Night,Bearing_Steel_Chrome,30,28,37,Grinding_M2,Assembly_M4,15,1,0,2,Medium,Normal,0,Medium
P0015,Assembly_M4,Overloaded,14,18,No,Night,Bearing_Steel_Chrome,63,6,56,Assembly_M4,Grinding_M2,25,0,3,2,Medium,Warm,0,High
P0053,Assembly_M4,Busy,15,21,Yes,Night,Bearing_Steel_Chrome,67,16,56,Packaging_Line,Polishing_M3,16,1,1,2,High,Warm,1,Medium
P0124,Grinding_M2,Busy,2,42,Yes,Evening,Ceramic_Hybrid,77,24,17,Polishing_M3,Assembly_M4,1,1,1,,Low,Hot,0,Low
P0035,Assembly_M4,Idle,20,38,No,Evening,Bearing_Stainless,58,28,19,Assembly_M4,Assembly_M4,27,0,0,,High,Warm,1,High
P0097,Lathe_M1,Busy,17,13,Yes,Night,Bearing_Steel_Chrome,50,4,40,Polishing_M3,Lathe_M1,15,1,1,2,High,Warm,1,Medium
P0252,Grinding_M2,Maintenance,4,24,Yes,Evening,Bearing_Stainless,44,6,14,Grinding_M2,Polishing_M3,16,1,2,,Low,Normal,0,Medium
P0357,Polishing_M3,Overloaded,24,29,No,Night,Bearing_Stainless,54,15,26,Packaging_Line,Grinding_M2,11,0,3,2,High,Warm,1,Medium
P0182,Assembly_M4,Overloaded,18,42,No,Morning,Ceramic_Hybrid,66,21,39,Grinding_M2,Grinding_M2,22,0,3,0,High,Warm,1,High
P0322,Grinding_M2,Overloaded,14,15,Yes,Morning,Bearing_Steel_Chrome,78,3,28,Packaging_Line,Assembly_M4,6,1,3,0,Medium,Hot,0,Low
P0300,Lathe_M1,Overloaded,16,32,No,Evening,Ceramic_Hybrid,74,5,59,Assembly_M4,Grinding_M2,9,0,3,,High,Hot,1,Low
P0275,Grinding_M2,Overloaded,9,25,No,Morning,Bearing_Stainless,82,3,35,Polishing_M3,Lathe_M1,29,0,3,0,Medium,Hot,0,High
P0125,Lathe_M1,Idle,10,15,Yes,Night,Ceramic_Hybrid,57,27,50,Packaging_Line,Lathe_M1,29,1,0,2,Medium,Warm,0,High
P0406,Grinding_M2,Idle,0,25,Yes,Morning,Bearing_Steel_Chrome,47,26,13,Packaging_Line,Assembly_M4,24,1,0,0,Low,Normal,0,High
P0268,Assembly_M4,Overloaded,0,25,Yes,Evening,Ceramic_Hybrid,46,23,8,Packaging_Line,Assembly_M4,1,1,3,,Low,Normal,0,Low
P0070,Assembly_M4,Overloaded,18,14,Yes,Evening,Bearing_Steel_Chrome,39,21,40,Packaging_Line,Assembly_M4,29,1,3,,High,Normal,1,High
P0015,Grinding_M2,Idle,19,9,Yes,Night,Bearing_Stainless,53,16,51,Packaging_Line,Grinding_M2,27,1,0,2,High,Warm,1,High
P0426,Polishing_M3,Maintenance,24,20,Yes,Night,Bearing_Steel_Chrome,40,5,29,Packaging_Line,Grinding_M2,9,1,2,2,High,Normal,1,Low
P0341,Grinding_M2,Idle,0,9,No,Night,Ceramic_Hybrid,65,21,9,Assembly_M4,Polishing_M3,4,0,0,2,Low,Warm,0,Low
P0246,Grinding_M2,Overloaded,15,38,No,Morning,Bearing_Steel_Chrome,82,17,22,Polishing_M3,Assembly_M4,2,0,3,0,High,Hot,1,Low
P0256,Lathe_M1,Busy,15,33,No,Evening,Bearing_Steel_Chrome,57,17,39,Assembly_M4,Polishing_M3,15,0,1,,High,Warm,1,Medium
P0362,Assembly_M4,Idle,10,21,Yes,Morning,Bearing_Stainless,28,18,8,Polishing_M3,Grinding_M2,19,1,0,0,Medium,Normal,0,Medium
P0088,Polishing_M3,Maintenance,24,37,Yes,Evening,Ceramic_Hybrid,38,25,15,Polishing_M3,Polishing_M3,25,1,2,,High,Normal,1,High
P0022,Grinding_M2,Overloaded,6,40,No,Evening,Bearing_Stainless,34,18,40,Packaging_Line,Grinding_M2,19,0,3,,Medium,Normal,0,Medium
P0297,Assembly_M4,Maintenance,17,10,Yes,Evening,Bearing_Steel_Chrome,52,8,42,Grinding_M2,Assembly_M4,25,1,2,,High,Warm,1,High
P0245,Lathe_M1,Overloaded,11,38,No,Night,Bearing_Stainless,49,18,57,Packaging_Line,Assembly_M4,1,0,3,2,Medium,Normal,0,Low
P0120,Assembly_M4,Overloaded,22,13,No,Night,Bearing_Steel_Chrome,30,3,42,Assembly_M4,Polishing_M3,9,0,3,2,High,Normal,1,Low
P0264,Polishing_M3,Maintenance,2,20,No,Night,Bearing_Steel_Chrome,49,25,51,Polishing_M3,Grinding_M2,29,0,2,2,Low,Normal,0,High
P0365,Grinding_M2,Busy,11,44,Yes,Evening,Ceramic_Hybrid,50,7,39,Assembly_M4,Polishing_M3,23,1,1,,Medium,Warm,0,High
P0274,Assembly_M4,Maintenance,3,18,Yes,Morning,Ceramic_Hybrid,77,25,51,Packaging_Line,Grinding_M2,7,1,2,0,Low,Hot,0,Low
P0123,Polishing_M3,Overloaded,6,12,No,Morning,Bearing_Stainless,66,20,23,Assembly_M4,Lathe_M1,2,0,3,0,Medium,Warm,0,Low
P0250,Assembly_M4,Busy,14,5,No,Morning,Bearing_Steel_Chrome,66,7,58,Grinding_M2,Grinding_M2,13,0,1,0,Medium,Warm,0,Medium
P0484,Lathe_M1,Idle,9,28,Yes,Night,Ceramic_Hybrid,56,7,42,Grinding_M2,Lathe_M1,1,1,0,2,Medium,Warm,0,Low
P0124,Assembly_M4,Busy,11,27,No,Morning,Ceramic_Hybrid,34,26,50,Polishing_M3,Grinding_M2,15,0,1,0,Medium,Normal,0,Medium
P0183,Assembly_M4,Busy,22,40,No,Night,Bearing_Steel_Chrome,81,2,12,Grinding_M2,Lathe_M1,3,0,1,2,High,Hot,1,Low
P0485,Lathe_M1,Overloaded,13,21,Yes,Morning,Bearing_Stainless,58,16,10,Assembly_M4,Grinding_M2,5,1,3,0,Medium,Warm,0,Low
P0167,Assembly_M4,Maintenance,13,44,Yes,Morning,Ceramic_Hybrid,53,4,22,Packaging_Line,Assembly_M4,8,1,2,0,Medium,Warm,0,Low
P0085,Assembly_M4,Busy,15,34,No,Evening,Bearing_Stainless,39,22,19,Packaging_Line,Polishing_M3,16,0,1,,High,Normal,1,Medium
P0237,Polishing_M3,Overloaded,24,37,No,Evening,Ceramic_Hybrid,34,20,41,Assembly_M4,Polishing_M3,18,0,3,,High,Normal,1,Medium
P0500,Polishing_M3,Busy,2,40,No,Evening,Ceramic_Hybrid,28,12,45,Polishing_M3,Assembly_M4,1,0,1,,Low,Normal,0,Low
P0069,Lathe_M1,Maintenance,24,20,Yes,Evening,Ceramic_Hybrid,33,12,10,Assembly_M4,Polishing_M3,27,1,2,,High,Normal,1,High
P0460,Lathe_M1,Idle,16,31,No,Morning,Ceramic_Hybrid,36,23,44,Assembly_M4,Grinding_M2,16,0,0,0,High,Normal,1,Medium
P0379,Polishing_M3,Idle,4,25,Yes,Evening,Ceramic_Hybrid,57,18,33,Polishing_M3,Lathe_M1,21,1,0,,Low,Warm,0,High
P0202,Polishing_M3,Busy,7,14,Yes,Night,Ceramic_Hybrid,42,16,56,Polishing_M3,Lathe_M1,13,1,1,2,Medium,Normal,0,Medium
P0154,Polishing_M3,Maintenance,9,36,No,Night,Bearing_Stainless,65,14,7,Assembly_M4,Grinding_M2,22,0,2,2,Medium,Warm,0,High
P0031,Grinding_M2,Busy,22,7,Yes,Evening,Ceramic_Hybrid,57,3,15,Packaging_Line,Polishing_M3,14,1,1,,High,Warm,1,Medium
P0238,Grinding_M2,Busy,9,43,Yes,Evening,Bearing_Steel_Chrome,79,29,37,Polishing_M3,Polishing_M3,26,1,1,,Medium,Hot,0,High
P0350,Grinding_M2,Idle,6,19,Yes,Morning,Ceramic_Hybrid,50,12,42,Assembly_M4,Polishing_M3,27,1,0,0,Medium,Warm,0,High
P0005,Grinding_M2,Idle,21,43,No,Morning,Bearing_Stainless,31,2,14,Grinding_M2,Polishing_M3,21,0,0,0,High,Normal,1,High
P0047,Grinding_M2,Busy,14,34,Yes,Evening,Ceramic_Hybrid,54,9,28,Polishing_M3,Polishing_M3,19,1,1,,Medium,Warm,0,Medium
P0245,Polishing_M3,Busy,2,19,Yes,Evening,Bearing_Stainless,60,7,46,Assembly_M4,Lathe_M1,18,1,1,,Low,Warm,0,Medium
P0070,Grinding_M2,Idle,15,22,No,Evening,Bearing_Stainless,62,20,53,Grinding_M2,Lathe_M1,18,0,0,,High,Warm,1,Medium
P0284,Lathe_M1,Busy,12,43,Yes,Evening,Ceramic_Hybrid,76,13,38,Polishing_M3,Polishing_M3,27,1,1,,Medium,Hot,0,High
P0411,Polishing_M3,Maintenance,11,28,Yes,Morning,Bearing_Steel_Chrome,28,5,54,Packaging_Line,Grinding_M2,16,1,2,0,Medium,Normal,0,Medium
P0457,Assembly_M4,Maintenance,13,21,No,Morning,Bearing_Steel_Chrome,73,4,42,Packaging_Line,Grinding_M2,23,0,2,0,Medium,Hot,0,High
P0149,Grinding_M2,Busy,12,13,Yes,Morning,Bearing_Steel_Chrome,45,10,12,Polishing_M3,Lathe_M1,17,1,1,0,Medium,Normal,0,Medium
P0453,Grinding_M2,Busy,15,20,Yes,Morning,Bearing_Steel_Chrome,83,29,55,Assembly_M4,Polishing_M3,24,1,1,0,High,Hot,1,High
P0287,Lathe_M1,Idle,15,18,Yes,Night,Ceramic_Hybrid,70,13,42,Grinding_M2,Assembly_M4,20,1,0,2,High,Hot,1,High
P0347,Assembly_M4,Overloaded,12,38,No,Morning,Bearing_Steel_Chrome,78,28,33,Grinding_M2,Lathe_M1,3,0,3,0,Medium,Hot,0,Low
P0347,Lathe_M1,Idle,9,24,Yes,Night,Bearing_Steel_Chrome,26,28,36,Polishing_M3,Polishing_M3,24,1,0,2,Medium,Normal,0,High
P0201,Grinding_M2,Busy,9,44,No,Morning,Bearing_Steel_Chrome,41,27,58,Packaging_Line,Assembly_M4,1,0,1,0,Medium,Normal,0,Low
P0251,Lathe_M1,Overloaded,5,43,Yes,Evening,Bearing_Steel_Chrome,71,19,13,Grinding_M2,Grinding_M2,8,1,3,,Medium,Hot,0,Low
P0354,Lathe_M1,Busy,24,35,No,Evening,Bearing_Steel_Chrome,66,5,24,Assembly_M4,Lathe_M1,28,0,1,,High,Warm,1,High
P0058,Grinding_M2,Idle,7,5,Yes,Morning,Bearing_Steel_Chrome,64,24,48,Assembly_M4,Polishing_M3,23,1,0,0,Medium,Warm,0,High
P0304,Polishing_M3,Maintenance,24,17,Yes,Evening,Bearing_Steel_Chrome,40,27,59,Assembly_M4,Assembly_M4,18,1,2,,High,Normal,1,Medium
P0395,Assembly_M4,Overloaded,0,21,Yes,Night,Bearing_Stainless,40,24,41,Packaging_Line,Polishing_M3,20,1,3,2,Low,Normal,0,High
P0385,Grinding_M2,Overloaded,20,14,No,Morning,Bearing_Steel_Chrome,82,7,48,Grinding_M2,Assembly_M4,10,0,3,0,High,Hot,1,Medium
P0388,Grinding_M2,Busy,21,38,No,Morning,Bearing_Steel_Chrome,75,21,10,Packaging_Line,Lathe_M1,28,0,1,0,High,Hot,1,High
P0048,Lathe_M1,Overloaded,12,16,No,Morning,Bearing_Steel_Chrome,74,9,54,Packaging_Line,Grinding_M2,25,0,3,0,Medium,Hot,0,High
P0031,Assembly_M4,Maintenance,22,6,No,Morning,Bearing_Steel_Chrome,32,11,13,Assembly_M4,Polishing_M3,28,0,2,0,High,Normal,1,High
P0207,Assembly_M4,Maintenance,23,12,Yes,Night,Bearing_Steel_Chrome,75,4,13,Polishing_M3,Grinding_M2,13,1,2,2,High,Hot,1,Medium
P0354,Assembly_M4,Busy,8,35,Yes,Evening,Bearing_Steel_Chrome,49,21,48,Assembly_M4,Lathe_M1,23,1,1,,Medium,Normal,0,High
P0401,Lathe_M1,Maintenance,12,12,Yes,Evening,Ceramic_Hybrid,71,14,57,Grinding_M2,Assembly_M4,13,1,2,,Medium,Hot,0,Medium
P0102,Grinding_M2,Idle,16,23,Yes,Evening,Bearing_Steel_Chrome,27,15,34,Grinding_M2,Assembly_M4,10,1,0,,High,Normal,1,Medium
P0173,Assembly_M4,Overloaded,16,33,No,Night,Ceramic_Hybrid,64,19,16,Polishing_M3,Grinding_M2,17,0,3,2,High,Warm,1,Medium
P0125,Assembly_M4,Overloaded,22,15,Yes,Night,Bearing_Stainless,33,23,28,Polishing_M3,Grinding_M2,25,1,3,2,High,Normal,1,High
P0269,Polishing_M3,Idle,22,29,No,Night,Bearing_Stainless,71,10,16,Assembly_M4,Polishing_M3,11,0,0,2,High,Hot,1,Medium
P0162,Lathe_M1,Idle,16,42,Yes,Night,Bearing_Stainless,52,9,14,Grinding_M2,Grinding_M2,25,1,0,2,High,Warm,1,High
P0471,Polishing_M3,Idle,14,40,Yes,Evening,Bearing_Stainless,74,12,13,Polishing_M3,Assembly_M4,9,1,0,,Medium,Hot,0,Low
P0101,Assembly_M4,Idle,7,7,Yes,Morning,Ceramic_Hybrid,77,19,50,Grinding_M2,Lathe_M1,3,1,0,0,Medium,Hot,0,Low
P0133,Grinding_M2,Maintenance,16,40,No,Evening,Bearing_Stainless,77,29,54,Assembly_M4,Assembly_M4,15,0,2,,High,Hot,1,Medium
P0216,Polishing_M3,Maintenance,18,26,No,Night,Bearing_Stainless,30,16,11,Grinding_M2,Assembly_M4,12,0,2,2,High,Normal,1,Medium
P0119,Assembly_M4,Busy,15,13,Yes,Morning,Bearing_Stainless,44,6,15,Polishing_M3,Lathe_M1,2,1,1,0,High,Normal,1,Low
P0235,Polishing_M3,Overloaded,21,40,Yes,Night,Bearing_Stainless,29,8,10,Packaging_Line,Assembly_M4,24,1,3,2,High,Normal,1,High
P0020,Lathe_M1,Overloaded,21,14,No,Night,Bearing_Stainless,70,9,50,Grinding_M2,Lathe_M1,14,0,3,2,High,Hot,1,Medium
P0057,Polishing_M3,Overloaded,19,32,Yes,Evening,Bearing_Stainless,47,4,5,Polishing_M3,Lathe_M1,29,1,3,,High,Normal,1,High
P0362,Polishing_M3,Idle,8,13,No,Morning,Bearing_Steel_Chrome,46,3,20,Packaging_Line,Assembly_M4,8,0,0,0,Medium,Normal,0,Low
P0061,Lathe_M1,Overloaded,5,17,No,Morning,Bearing_Steel_Chrome,57,20,19,Packaging_Line,Lathe_M1,1,0,3,0,Medium,Warm,0,Low
P0046,Grinding_M2,Maintenance,9,5,Yes,Evening,Bearing_Stainless,84,13,47,Assembly_M4,Polishing_M3,29,1,2,,Medium,Hot,0,High
P0195,Polishing_M3,Overloaded,16,8,Yes,Night,Bearing_Stainless,53,24,11,Polishing_M3,Assembly_M4,12,1,3,2,High,Warm,1,Medium
P0260,Polishing_M3,Idle,12,9,No,Evening,Bearing_Steel_Chrome,84,7,38,Assembly_M4,Lathe_M1,21,0,0,,Medium,Hot,0,High
P0102,Polishing_M3,Overloaded,6,32,No,Evening,Bearing_Stainless,70,11,8,Assembly_M4,Assembly_M4,3,0,3,,Medium,Hot,0,Low
P0404,Assembly_M4,Busy,24,27,Yes,Morning,Bearing_Steel_Chrome,51,15,42,Grinding_M2,Lathe_M1,23,1,1,0,High,Warm,1,High
P0308,Assembly_M4,Idle,14,44,Yes,Evening,Bearing_Steel_Chrome,61,4,39,Polishing_M3,Assembly_M4,13,1,0,,Medium,Warm,0,Medium
P0410,Assembly_M4,Overloaded,1,28,Yes,Night,Bearing_Steel_Chrome,25,13,12,Packaging_Line,Grinding_M2,19,1,3,2,Low,Normal,0,Medium
P0200,Grinding_M2,Overloaded,8,32,Yes,Night,Bearing_Stainless,38,29,31,Packaging_Line,Lathe_M1,18,1,3,2,Medium,Normal,0,Medium
P0405,Grinding_M2,Overloaded,9,10,Yes,Night,Ceramic_Hybrid,57,6,46,Grinding_M2,Assembly_M4,25,1,3,2,Medium,Warm,0,High
P0350,Polishing_M3,Busy,12,27,Yes,Morning,Bearing_Steel_Chrome,60,2,25,Packaging_Line,Polishing_M3,2,1,1,0,Medium,Warm,0,Low
P0439,Lathe_M1,Idle,23,40,No,Night,Ceramic_Hybrid,41,11,27,Assembly_M4,Polishing_M3,12,0,0,2,High,Normal,1,Medium
P0097,Assembly_M4,Maintenance,1,39,Yes,Morning,Ceramic_Hybrid,38,26,51,Packaging_Line,Grinding_M2,13,1,2,0,Low,Normal,0,Medium
P0415,Assembly_M4,Overloaded,8,6,No,Night,Bearing_Steel_Chrome,43,17,47,Assembly_M4,Grinding_M2,12,0,3,2,Medium,Normal,0,Medium
P0305,Polishing_M3,Overloaded,24,5,No,Night,Ceramic_Hybrid,26,17,31,Packaging_Line,Assembly_M4,2,0,3,2,High,Normal,1,Low
P0295,Polishing_M3,Overloaded,18,14,Yes,Morning,Ceramic_Hybrid,43,11,20,Packaging_Line,Polishing_M3,13,1,3,0,High,Normal,1,Medium
P0433,Assembly_M4,Idle,15,12,No,Evening,Bearing_Steel_Chrome,80,19,35,Grinding_M2,Lathe_M1,13,0,0,,High,Hot,1,Medium
P0058,Assembly_M4,Busy,24,43,No,Morning,Bearing_Stainless,84,22,59,Assembly_M4,Assembly_M4,24,0,1,0,High,Hot,1,High
P0297,Polishing_M3,Overloaded,24,42,Yes,Morning,Bearing_Stainless,65,7,22,Grinding_M2,Assembly_M4,17,1,3,0,High,Warm,1,Medium
P0365,Grinding_M2,Idle,11,39,Yes,Evening,Bearing_Stainless,51,6,11,Packaging_Line,Lathe_M1,10,1,0,,Medium,Warm,0,Medium
P0352,Lathe_M1,Busy,9,32,Yes,Evening,Bearing_Steel_Chrome,60,11,54,Packaging_Line,Lathe_M1,3,1,1,,Medium,Warm,0,Low
P0065,Polishing_M3,Overloaded,20,39,No,Evening,Bearing_Steel_Chrome,61,17,24,Polishing_M3,Lathe_M1,13,0,3,,High,Warm,1,Medium
P0439,Polishing_M3,Overloaded,10,23,No,Morning,Ceramic_Hybrid,52,7,49,Assembly_M4,Grinding_M2,28,0,3,0,Medium,Warm,0,High
P0321,Grinding_M2,Overloaded,3,41,No,Morning,Ceramic_Hybrid,43,6,57,Polishing_M3,Grinding_M2,14,0,3,0,Low,Normal,0,Medium
P0248,Grinding_M2,Maintenance,3,42,No,Evening,Ceramic_Hybrid,43,11,5,Packaging_Line,Lathe_M1,23,0,2,,Low,Normal,0,High
P0338,Grinding_M2,Busy,22,32,Yes,Evening,Bearing_Stainless,72,5,45,Packaging_Line,Polishing_M3,28,1,1,,High,Hot,1,High
P0327,Assembly_M4,Maintenance,17,43,Yes,Morning,Bearing_Stainless,49,19,10,Polishing_M3,Lathe_M1,19,1,2,0,High,Normal,1,Medium
P0428,Assembly_M4,Busy,20,16,No,Morning,Ceramic_Hybrid,49,4,5,Grinding_M2,Assembly_M4,5,0,1,0,High,Normal,1,Low
P0373,Lathe_M1,Busy,0,12,No,Morning,Bearing_Steel_Chrome,63,16,47,Assembly_M4,Assembly_M4,18,0,1,0,Low,Warm,0,Medium
P0132,Polishing_M3,Maintenance,13,13,Yes,Morning,Ceramic_Hybrid,29,24,8,Polishing_M3,Lathe_M1,12,1,2,0,Medium,Normal,0,Medium
P0389,Assembly_M4,Overloaded,0,34,No,Morning,Ceramic_Hybrid,80,14,5,Assembly_M4,Assembly_M4,3,0,3,0,Low,Hot,0,Low
P0109,Polishing_M3,Idle,21,12,Yes,Evening,Ceramic_Hybrid,80,19,29,Packaging_Line,Polishing_M3,16,1,0,,High,Hot,1,Medium
P0287,Assembly_M4,Maintenance,19,24,Yes,Morning,Bearing_Stainless,55,17,6,Grinding_M2,Grinding_M2,17,1,2,0,High,Warm,1,Medium
P0175,Grinding_M2,Idle,9,11,No,Morning,Bearing_Steel_Chrome,83,11,55,Grinding_M2,Lathe_M1,20,0,0,0,Medium,Hot,0,High
P0282,Grinding_M2,Idle,8,21,No,Evening,Ceramic_Hybrid,33,10,41,Grinding_M2,Assembly_M4,24,0,0,,Medium,Normal,0,High
P0341,Assembly_M4,Maintenance,6,15,Yes,Morning,Ceramic_Hybrid,32,26,50,Packaging_Line,Polishing_M3,2,1,2,0,Medium,Normal,0,Low
P0467,Grinding_M2,Idle,9,28,No,Evening,Bearing_Steel_Chrome,72,17,23,Packaging_Line,Polishing_M3,27,0,0,,Medium,Hot,0,High
